candidate_id,condition,prompt_category,experiment_prompt_category,template_id,template_number,prompt_id,payload_id,payload_class,model_id,presentation_scope,protocol_variant,topic_schedule,source_work_id,source_trial_id,source_file,source_row,source_record_sha256,text_sha256,language,license_status,safety_screen_status,candidate_replicate,target_model_assignment
C3f28773edd5411b28da2f8ee,ordinary_llm_control,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_3,3,explain_biological_process,revision_v1_hmac_sha256_hex_014,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__286d3f926802de4d4614,revision_v1_primary_v2_payload_fidelity_v2__a3da3151588caf6c8955,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1038,a1d17e816c88c0c4e60ddc3e9cbe2d88225f7f4003ba04fb2f34f6eee315e1be,3a4788109894ae0290283c7eecb89aa74ace04881b5148927355de80baafcd5c,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C3f8d3532e2b4787d8ddcf3a7,rankcloak_hex_nibble,procedural_instructions,recipe_procedure,procedural_instructions_template_3,3,procedure_garden_task,revision_v1_nonce_96_bit_hex_048,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__dfcb31c1fca8e2f6ca61,revision_v1_primary_v2_payload_fidelity_v2__dfcb31c1fca8e2f6ca61,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2359,23afed9da4085afbd8433133fb15efcac60903e23dffcd2d2a1c4de29bc1b850,e42b9c15a68f63ada73e157a01bab35bbe5d0bb64dec38d8ac1a58c974e6bf7e,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C3fa5869fc3922aad9a4a6202,rankcloak_ascii_b8,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_3,3,explain_biological_process,revision_v1_token_128_bit_hex_025,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__533c6d6f4a02a5b258bc,revision_v1_primary_v2_payload_fidelity_v2__533c6d6f4a02a5b258bc,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2873,a357bb4f9f1d209652f3b59201fc5ef4813b5d0c225e373b7ebdf2e433bf482b,e4a1b0be8f97a639e9481faf823e874ea352f9f008a620db6ff09b945fb8a5fa,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C408dce2340f32f0183b4748c,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_token_128_bit_hex_049,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__1ca8ea56f2565d325bc7,revision_v1_primary_v2_payload_fidelity_v2__1ca8ea56f2565d325bc7,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3215,c72daeaa45f3a132d93f506aefa73aff99d72f56d188295443d987c89f8af423,c823aa0bd2c6bd66256f4766dc8d7caa7659261b1d43e6cf89e7a236f56fbefb,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C40bb8de682eb51c7b2dec7f5,rankcloak_segmented_full_message,professional_communication,professional_communication,professional_communication_template_2,2,professional_schedule_note,revision_v1_hmac_sha256_hex_054,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__148be3379e3ba04bda29,revision_v1_primary_v2_payload_fidelity_v2__148be3379e3ba04bda29,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1608,9f44ee50003bd43f797df2f4961adcf1a1a873ecea8fd7242d71b5445fb091aa,187659779e95bbf30ed8c76ffb7b0a4d58f3896bef9a32a543ff6be910449ec4,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C40e86fc3fe4a1f7d4438274e,rankcloak_segmented_forced_span,casual_conversation,casual_conversation,casual_conversation_template_2,2,casual_hobby_chat,revision_v1_nonce_96_bit_hex_016,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__b93a15ad7730009fb4d6,revision_v1_primary_v2_payload_fidelity_v2__b93a15ad7730009fb4d6,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1913,4b1cd123be37b33a69ace99c2ff367119df873fb74687572b6907ae3173243a1,101e78658a888b5ad5673f2bcd5be355a477fc94027d36e909263535bcb3bf18,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C41099c366ce349b2ed5adce6,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_2,2,explain_everyday_system,revision_v1_hmac_sha256_hex_033,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__aefe2e4458ee83b0ea13,revision_v1_primary_v2_payload_fidelity_v2__aefe2e4458ee83b0ea13,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1307,f7c22db3b8b1fa7ebd4f01dd2ad41fc6e824477c3ae668095f1b74a080439f67,01c7ad4b8fc96d45338f9c21c6cc18c2f815d87a68018c2e1c3724369e74b949,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C4110033662211e457762253a,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer,forum_question_answer_template_3,3,forum_learning_answer,revision_v1_hmac_sha256_hex_035,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__30be4853b7f97ac9699b,revision_v1_primary_v2_payload_fidelity_v2__30be4853b7f97ac9699b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1339,31f7e7e2d2d1d3da0559edee25db21e6fa2a9c2a822efed801f27c1be3c04c17,a3ab458674b162e378bc94534e9501f1bb85c4432a5ffc0ffa00baac75d868c0,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C4113f46fc0de2d9144ddb789,rankcloak_segmented_full_message,procedural_instructions,recipe_procedure,procedural_instructions_template_1,1,procedure_simple_meal,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,54,4823ddcec40b4c2d2512bf0c319e0e3368bac8a3b76d51f7bfa9614bfb25567c,ccae7dd12b4e450d96590b72f3c79ad48b72e7e4dac43cff4422bb3e82b68e2a,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C414c6e175a5ea2d18d9a1387,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_2,2,narrative_local_walk,revision_v1_hmac_sha256_hex_021,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__f5df5a17b81ae5263041,revision_v1_primary_v2_payload_fidelity_v2__f5df5a17b81ae5263041,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1146,7fcea7eb09c964bdf772170a11f35c32b99c2a1b6f352d77481b47ef3b420a73,161b94ca92ad8fe0b15f4996e26c9e23f2cebc6ae63b7d68e72f3c762a2a20c5,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C423c0ff3d47a6955e369052b,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_1,1,explain_weather_pattern,revision_v1_token_128_bit_hex_042,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__fe2f3962bdd1fd071ca9,revision_v1_primary_v2_payload_fidelity_v2__fe2f3962bdd1fd071ca9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,3117,252386855465dab79ede4a3c7a61a8e27eb8a30f98b3a86883a27b7dbf065333,e6d883839dd7d74ea1ee242daaae6dbf5ea709c320f55363e69a43083d62c46e,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C4279f031ca6c531cd1c401ff,rankcloak_segmented_forced_span,professional_communication,professional_communication,professional_communication_template_3,3,professional_process_email,revision_v1_token_128_bit_hex_052,token_128_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__70c0928a8f7717524500,revision_v1_primary_v2_payload_fidelity_v2__70c0928a8f7717524500,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3260,4249f0668a20c1ad2753a634a2e1fe23f0862945f2bfe5a701b3d95faefee2bf,a4cb9f3367dc0625a6635bcadb78b43c28dffb552cffc68b56ee3c0d401bff14,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C42a44f8e6f42a2a5950487bb,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_hmac_sha256_hex_038,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__fb358f64fe8d192e257b,revision_v1_primary_v2_payload_fidelity_v2__fb358f64fe8d192e257b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1375,19f692dfb6be8c0ede70e4011991fb64d00c5025d8000a5716dfeca70796cdec,1cfc0eaa349d96e47707589089d3ad8c93dc29a2ab16fe924b0645ca7700f86f,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C43089be1b97daaa7e130dd77,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_2,2,explain_everyday_system,revision_v1_sha256_hex_029,sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__49e868ab2071e87d7ea4,revision_v1_primary_v2_payload_fidelity_v2__49e868ab2071e87d7ea4,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,418,e96ee6c2dada7f99ec4984e35582077631cd6085670b2b80b58ad260c8de3e71,afad45b95b9dd20e6c57ff9fa8166bdc48a5aabe9a920bdc21cb4afcb40c3b87,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C43340d7455043e1b52e3c9a6,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_3,3,explain_biological_process,revision_v1_sha256_hex_028,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__bf7318d8bc4170a85a12,revision_v1_primary_v2_payload_fidelity_v2__bf7318d8bc4170a85a12,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,393,4a0a116f2b603e372b64cb2b6bded8ba3f620dc0d7683a27e2cee5f97e4c579d,dc05d1cff501fd7c07c33ee0cf03d034b3b2176494c00768ec292aa6d0e1257e,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C4366b755a76d600caef94374,rankcloak_ascii_b8,forum_question_answer,forum_question_answer,forum_question_answer_template_3,3,forum_learning_answer,revision_v1_sha256_hex_025,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__43c4b417a9ba121c1821,revision_v1_primary_v2_payload_fidelity_v2__43c4b417a9ba121c1821,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,353,98fb608ab1c6983df61830f9a0e59a9113fb90f766ac3979a9765f37e16bf77e,8836ae32c686a6f92ed0ae43b7b3c7ec51dba72a0039321598c592c58b903db1,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C43a673299531be2fb6a130c9,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_1,1,narrative_small_discovery,revision_v1_hmac_sha256_hex_019,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__b75f7384fe8f98a63c72,revision_v1_primary_v2_payload_fidelity_v2__26792677e96295081239,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1120,1600c2178e6f820343f5a852438e78d43a071ceb4e3e83d4453395b8f8c4bcee,9734e3bd93248bf1f823ba1d11bed2c87efd093e5d3518a9bf101508e6865312,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C4425b85757710b0ca1fa485d,rankcloak_ascii_b8,professional_communication,professional_communication,professional_communication_template_1,1,professional_project_update,revision_v1_hmac_sha256_hex_040,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__0a50f4bd721e809d83f2,revision_v1_primary_v2_payload_fidelity_v2__0a50f4bd721e809d83f2,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1403,0c18b8aeeee09d52cf3c3c80f12d62cfb17d3c96b5af00e682de198d4ba3bc5f,1cf4b5169aa33c88d2eab72085fb7668f1b66ea25ef4b7962c4debc6c9017aa4,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C4431770f3bcff11eb44ffe20,rankcloak_hex_nibble,professional_communication,professional_communication,professional_communication_template_3,3,professional_process_email,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__d54c0b4d73c4f19b3acd,revision_v1_primary_v2_payload_fidelity_v2__d54c0b4d73c4f19b3acd,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1421,b648c62484b7ec8c802131086686d956da67ee2e4e0d401187b4164a7093f268,34ababdf60e0855f11211b8d2006d7e1e1eb11daed42da79f4ef2ff4e0eb28a2,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C4476e1887d83b22ae19cc189,rankcloak_hex_nibble,casual_conversation,casual_conversation,casual_conversation_template_3,3,casual_neighborhood_chat,revision_v1_sha256_hex_004,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__f06c0c2082f0c66d2654,revision_v1_primary_v2_payload_fidelity_v2__f06c0c2082f0c66d2654,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,63,886ddfc46eced07d9be7b7a30296ce2b95af895cd969c9230b1db3ab7ec25365,f8aa68856a33ab0efe9ca6bf499eed4301c8777de333473209451803cfe71783,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C449d000bd22c6daa7267b1eb,direct_subword_calgacus,casual_conversation,casual_conversation,casual_conversation_template_3,3,casual_neighborhood_chat,revision_v1_token_128_bit_hex_001,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__cec3d143b6d81ed2f01a,revision_v1_primary_v2_payload_fidelity_v2__cec3d143b6d81ed2f01a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2535,8aede162bc01a73b0aa6daf89621d82ab0a2321a34329e0a40f4730794e943f5,f0e14e23c38cd18c81f09104382ee5eccc0954b6d9242a625449c267003c4766,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C44a20a28dd3ab9e866817c29,rankcloak_segmented_forced_span,professional_communication,professional_communication,professional_communication_template_1,1,professional_project_update,revision_v1_sha256_hex_048,sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__a5d6a3b3c5280ffcdcdf,revision_v1_primary_v2_payload_fidelity_v2__a5d6a3b3c5280ffcdcdf,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,684,503850a13f5fe920d0d96eaada3958799dc72b2c972dc0b4f0fd37050234f3e0,1ce6fbc7de5185384d20b6ff097821bce35d34f5b7a5201bc739563ee4899e12,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C454183c97058971aedae7419,rankcloak_segmented_forced_span,professional_communication,professional_communication,professional_communication_template_3,3,professional_process_email,revision_v1_sha256_hex_013,sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__eff631aa737b53a9ae3b,revision_v1_primary_v2_payload_fidelity_v2__eff631aa737b53a9ae3b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,194,ba2dbed9c7f93e5d6f8288d78066acf597ee22f1147f4d07afdd98ed0a796d64,cc1e52d11901da0df4b21253c21f7f03b968d0a07f079df4689ae4f5796efbcc,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C457b154b75b4e721a2aa3c13,rankcloak_ascii_b8,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_1,1,explain_weather_pattern,revision_v1_token_128_bit_hex_042,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__9f0dc29428cfc4d15ae7,revision_v1_primary_v2_payload_fidelity_v2__9f0dc29428cfc4d15ae7,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,3111,1d0bb3459d9261abca32b0c9b3bd78d05e02382df0cd70ba6c40f5e6d4bd3d2b,01d8fa23ffcd626f920aa9f67851216f8ce322f02766f6cffdda5ca90b3fb2d1,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C45d5b11f09b7125dab29f535,rankcloak_segmented_forced_span,casual_conversation,casual_conversation,casual_conversation_template_3,3,casual_neighborhood_chat,revision_v1_token_128_bit_hex_019,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__df37cedadf404d35d979,revision_v1_primary_v2_payload_fidelity_v2__df37cedadf404d35d979,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2798,4bf3cf292c0606d9c09a9c216b206a03e1df2122e2e2452da8ee17589841fe17,9d5189af1805aca6afe38f2e6105e2cf1e7d63089c95069830e9913a1224d4f5,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C4626823f539aa69831a2bc75,ordinary_llm_control,forum_question_answer,forum_question_answer,forum_question_answer_template_1,1,forum_practical_answer,revision_v1_hmac_sha256_hex_031,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__230314c27924f3f47f32,revision_v1_primary_v2_payload_fidelity_v2__5f7304ec176963fb8968,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1278,e7be02d9792a0d1cd1da740d5c9c98080f4837bac221ea7622d13845359d9fae,c05a1d6a3e00c6b6f633aa6515b42280f7f9a84d1a6cea206f66cf7985c31a70,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C4674ad0c30b3fe2b438480e4,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_sha256_hex_034,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__0bd33e234c8f65cf1a40,revision_v1_primary_v2_payload_fidelity_v2__0bd33e234c8f65cf1a40,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,479,ff99fab4b76a5ab85150756743f35d90e828256a849b5aea9e7abe7147ed0105,36c4c07c738393393a120964890d34afa662048213aa0f38ddbac7e06f96190f,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C472a8154e8ac40cb67959284,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_2,2,narrative_local_walk,revision_v1_sha256_hex_032,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__45a7c13ba72edfc5acf0,revision_v1_primary_v2_payload_fidelity_v2__45a7c13ba72edfc5acf0,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,449,9b189624afadae1eefdfdaff89c7d2eb70b74c0cb8b1df31c9f8d206264dc89a,f236f3784901bf2dc5ca47d3c3675db12002e7efcccf53e62cb0b58912630f3a,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C4737f036a1d12c3e9bc3ad89,rankcloak_segmented_forced_span,professional_communication,professional_communication,professional_communication_template_2,2,professional_schedule_note,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__de2ff3c7f0dd15c3e650,revision_v1_primary_v2_payload_fidelity_v2__de2ff3c7f0dd15c3e650,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1832,3c650e2d4cd8a3eac10a68ff1462ec27d8b66a985719e2b66664211be79d2611,37df0929e7b7504a65ee4d1d429b1d069355f2dfef12c6fd59b0139c08a7bf11,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C476ed50ed395edea910cad4b,rankcloak_hex_nibble,procedural_instructions,recipe_procedure,procedural_instructions_template_2,2,procedure_home_task,revision_v1_sha256_hex_002,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__784c7918edaf2a50d99c,revision_v1_primary_v2_payload_fidelity_v2__784c7918edaf2a50d99c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,35,ec5a546bce2c3d6b0e3e77489188bacae9acb1e912a00910c2d103ade41ed560,ea1d8b8a16faa3d7b451a563bdd0c1a4a38feb7657c0191dc31741c309c6adb6,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C48cc87161a33909075e46d6e,rankcloak_segmented_full_message,procedural_instructions,recipe_procedure,procedural_instructions_template_2,2,procedure_home_task,revision_v1_sha256_hex_038,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__44be9c2549b696fb506e,revision_v1_primary_v2_payload_fidelity_v2__44be9c2549b696fb506e,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,544,4ae5e355db5b892699546d8049e904b4e7204def24bdeef5b67044ac9db510f4,64b74b3bef2104fa9de59c6b3fd2601b3716c7076c425aa79f9ca8b154e585ea,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C49a568eaa3a6ee6f8c067654,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_2,2,narrative_local_walk,revision_v1_token_128_bit_hex_017,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__4bc8620a39ddfb875c87,revision_v1_primary_v2_payload_fidelity_v2__4bc8620a39ddfb875c87,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2761,a33a5c03c36a78e190af91891bcde56cd7640bc3fc849e0be2fbfbb83ef96e3d,5628f8fc56d22c196af3966dc298f932fca7b934d380ea44868a6cf8a6b62112,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C49e31266e31f0c38e82ce2a8,rankcloak_segmented_forced_span,professional_communication,professional_communication,professional_communication_template_2,2,professional_schedule_note,revision_v1_token_128_bit_hex_014,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__b276001401c59800af75,revision_v1_primary_v2_payload_fidelity_v2__b276001401c59800af75,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2728,45f62e3904df76d9c8888c31ff8674a0ad5bdbed4aa977079d8ad798f4af5458,4efde05279d0d4d6411752a2c5a958fe5d4aa92c01e90b52114db2fd9de1425b,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
