trial_id,view,payload_name,model_id,protocol_variant,prompt_id,prompt_category,payload_class,language,analysis_unit,nested_segment_count,text_available,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,source_mean_log_probability,source_effective_payload_rate
revision_v1_smoke_v2__6553129685f095c3cb0d,full_message,revision_v1_aes256_gcm_base64_007,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_learning_answer,forum_question_answer,aes256_gcm_base64,en,payload_trial_view,1,True,b2ec33db45e1f7d0bb988567940d4fb380478593f24f1d0f5f9633f5c2d37245,98,5,546,62.630795918367355,9.392775510204086,8.669795918367342,0.7755102040816326,0.010309278350515427,0.0,2,0,0,0,0,0,0,0,1,0,1,0.04285388210073305,False,english_surface_heuristic,-4.502629656289923,4.0
revision_v1_smoke_v2__6b77ce32b72d68882a0a,full_message,revision_v1_nonce_96_bit_hex_008,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,explain_everyday_system,factual_explanatory,nonce_96_bit_hex,en,payload_trial_view,1,True,83834a9effe7cca15c958df7d122c543b1ef5293134992eadaab8954bf0b7bac,75,9,538,57.376666666666665,7.326666666666668,11.537599999999994,0.6266666666666667,0.08108108108108103,0.04109589041095896,1,0,0,0,0,4,0,0,1,0,5,0.09225647217220147,False,english_surface_heuristic,-0.5473884099673855,
revision_v1_smoke_v2__6f628352516c9f9fbe79,full_message,revision_v1_aes256_gcm_base64_007,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_learning_answer,forum_question_answer,aes256_gcm_base64,en,payload_trial_view,1,True,0db387a407dbb6956edee64fa974f34bfbda8efd10db8f771424b8a8090e2efd,80,7,435,81.02500000000002,4.797142857142859,5.791499999999999,0.7625,0.012658227848101222,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0705649973040759,False,english_surface_heuristic,-0.359050822137872,
revision_v1_smoke_v2__7007bd1bb28be0d016b8,forced_span,revision_v1_nonce_96_bit_hex_009,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,explain_weather_pattern,factual_explanatory,nonce_96_bit_hex,en,payload_trial_view,3,True,567344801e6ee958bd1656b6f872a40342f58efcc5452e3395f3d5800536da43,12,3,93,33.57500000000002,9.57,8.159999999999997,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0.009720835122593452,False,english_surface_heuristic,-5.272749145349974,
revision_v1_smoke_v2__7007bd1bb28be0d016b8,full_message,revision_v1_nonce_96_bit_hex_009,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,explain_weather_pattern,factual_explanatory,nonce_96_bit_hex,en,payload_trial_view,3,True,bc501b9664fae9123d7e6a1e0b2afafe3eb789b9b0b259535a9c33742c76584d,60,6,394,55.685,7.97666666666667,11.424,0.9,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0.26026333626682757,False,english_surface_heuristic,-1.887381876725027,1.2151898734177216
revision_v1_smoke_v2__7441f3543c66805f07dc,forced_span,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,payload_trial_view,1,True,12d48b4314cf6b2ffb8ed12f03d7920f3ce1daef0e5a68db71219b6baa55d263,103,8,625,65.63483616504854,7.303094660194173,10.558834951456305,0.8058252427184466,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0,False,english_surface_heuristic,-4.279280436056286,
revision_v1_smoke_v2__7441f3543c66805f07dc,full_message,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,payload_trial_view,1,True,12d48b4314cf6b2ffb8ed12f03d7920f3ce1daef0e5a68db71219b6baa55d263,103,8,625,65.63483616504854,7.303094660194173,10.558834951456305,0.8058252427184466,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0,False,english_surface_heuristic,-4.279280436056286,4.0
revision_v1_smoke_v2__7677d78fd5ee2da58694,forced_span,revision_v1_uuid_v4_015,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_project_update,professional_communication,uuid_v4,en,payload_trial_view,1,True,ce1e219497efbeab8ab4448c44b41ed7d86f4e94d53af172d836813875bd5aa4,86,6,597,34.89131782945739,11.953488372093023,16.184186046511627,0.872093023255814,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.06978792671272113,False,english_surface_heuristic,-3.4775246579349117,
revision_v1_smoke_v2__7677d78fd5ee2da58694,full_message,revision_v1_uuid_v4_015,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_project_update,professional_communication,uuid_v4,en,payload_trial_view,1,True,ce1e219497efbeab8ab4448c44b41ed7d86f4e94d53af172d836813875bd5aa4,86,6,597,34.89131782945739,11.953488372093023,16.184186046511627,0.872093023255814,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.06978792671272113,False,english_surface_heuristic,-3.4775246579349117,3.0
revision_v1_smoke_v2__787529f20847f91a2e38,full_message,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,payload_trial_view,1,True,da38ca994544a453c8a339d9f2fb11dbd3aa9b430eac789482c96264f91c7bc9,11,2,75,85.88886363636365,2.6459090909090897,6.614545454545453,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.019031278251455404,False,english_surface_heuristic,-0.860424660888074,
revision_v1_smoke_v2__7ae8d881dfcebd23f0ee,full_message,revision_v1_token_128_bit_hex_004,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_purchase_advice,forum_question_answer,token_128_bit_hex,en,payload_trial_view,1,True,30a7e4080f54d9160eb9c0ed92cd6ca8d221c461aa9f3e4c7d8640d29532f39f,121,8,746,56.54262913223141,9.130237603305787,11.302809917355368,0.7107438016528925,0.06666666666666665,0.025210084033613467,1,0,0,0,0,0,0,0,1,0,1,0.028827265256522367,False,english_surface_heuristic,-0.6513654120739089,
revision_v1_smoke_v2__7e06106b13bafa160546,full_message,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,payload_trial_view,1,True,ee4c00b25836dc7a763e306da97767e407426958af48e4921f15e34a32f99827,98,10,560,81.21044897959186,4.366693877551022,6.679591836734691,0.7959183673469388,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05782896651039712,False,english_surface_heuristic,-0.686468184139167,
revision_v1_smoke_v2__7e7f42c97c5f7290a672,full_message,revision_v1_sha256_hex_003,llama3_8b_instruct_q4_k_m,ordinary_llm_control,procedure_simple_meal,recipe_procedure,sha256_hex,en,payload_trial_view,1,True,c411643ebab0a52800b20ddf364bcc26998f34a9b0d11f9296c2f839d6694a72,41,2,264,60.15920731707318,9.961097560975613,11.008780487804877,0.926829268292683,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.08695525741310131,False,english_surface_heuristic,-0.3992078653895494,
revision_v1_smoke_v2__7ed84ade9fc8bce64c17,full_message,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,ordinary_llm_control,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,payload_trial_view,1,True,07ceb6a58d8f9180eb7613cf58ba49912ee43e1c995862455c1d0ab188f8b13d,171,10,920,68.26797368421052,7.985432748538013,6.470409356725142,0.6023391812865497,0.08235294117647063,0.029585798816568087,1,0,1,0,0,0,0,0,1,0,2,0.0578285737611936,False,english_surface_heuristic,-0.768168365458127,
revision_v1_smoke_v2__80428df2a7a920b8d684,full_message,revision_v1_hmac_sha256_hex_015,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,explain_everyday_system,factual_explanatory,hmac_sha256_hex,en,payload_trial_view,1,True,8bfe2b5970ed0c11b7a75485e6542ff9fc0e789f20eff865db34aae8063dc1f4,166,11,913,69.71411281489597,7.28461117196057,7.600481927710845,0.536144578313253,0.21212121212121215,0.1585365853658537,1,0,0,0,0,0,0,0,1,0,1,0.05261946876316476,False,english_surface_heuristic,-0.5825278966844801,
revision_v1_smoke_v2__8cbd918e65e461d27d45,forced_span,revision_v1_sha256_hex_004,llama3_8b_instruct_q4_k_m,ordinary_llm_control,narrative_small_discovery,personal_narrative_blog,sha256_hex,en,payload_trial_view,1,True,ad555ba986d9b98bb7eaaec2b8edfc28860ac206a560f46cd3b0de6ffa872285,52,3,310,55.83397435897439,9.777692307692309,10.196153846153845,0.7692307692307693,0.039215686274509776,0.0,1,0,0,1,0,0,0,0,1,0,2,0.05055950943191418,False,english_surface_heuristic,-0.7458300990944272,
revision_v1_smoke_v2__8ef349cccc386091a05b,full_message,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_learning_answer,forum_question_answer,sha256_hex,en,payload_trial_view,1,True,44ffea39abbc30d8ed94faf76671cf3de6a0554bfac000042a708cf1d1ddbb5e,461,31,2803,66.2173234903086,7.717703449723604,9.351930585683295,0.45336225596529284,0.12608695652173918,0.04575163398692805,2,0,0,0,0,4,0,0,1,0,5,0.06855836660916113,False,english_surface_heuristic,-0.4559068396721913,
revision_v1_smoke_v2__91c7ac791545b4ea4d3e,full_message,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,payload_trial_view,1,True,7c5628c368b965f0a9a2e76d044de0a3e54ddd37528ddee65aa25cfa658ded65,24,1,139,52.05000000000001,11.96166666666667,9.426666666666666,0.9166666666666666,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.048308303772588754,False,english_surface_heuristic,-0.5756717208135355,
revision_v1_smoke_v2__a05304b791aab998e8b9,forced_span,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,payload_trial_view,1,True,d1277f56a0f54669fcb84b77718ef74ada497480b66bce7702ec1530c4c7621f,19,2,118,50.25565789473683,8.609736842105267,9.865263157894734,0.8421052631578947,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.06801461610286176,False,english_surface_heuristic,-0.6972982642607944,
revision_v1_smoke_v2__a26981f8aa6e89e413e6,forced_span,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,sha256_hex,en,payload_trial_view,8,True,ac1e82b72cce9790fc6b3f269e2251c6eeab15c836c647c044c50cb3891d47eb,47,3,321,45.133333333333354,10.856170212765957,14.08765957446808,0.8723404255319149,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.12766714273374935,False,english_surface_heuristic,-4.892450590743378,
revision_v1_smoke_v2__a26981f8aa6e89e413e6,full_message,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,sha256_hex,en,payload_trial_view,8,True,8def9fc1c9ca25c94681999220bf4ea85460ba76dec999b5fcccdbb07e65b6e0,309,25,1877,61.229405825242736,7.789623300970874,9.930226537216829,0.6213592233009708,0.07792207792207795,0.02931596091205213,1,0,0,0,1,0,1,0,1,0,3,0.26240448096026253,False,english_surface_heuristic,-1.2226518460625355,0.6666666666666666
revision_v1_smoke_v2__a378c7c386b74f45bf5f,forced_span,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_learning_answer,forum_question_answer,sha256_hex,en,payload_trial_view,8,True,a2bb598d550cef06db6a65385f4343fc5194acecaa01c604484c7b41c8acd245,47,1,292,15.129999999999995,22.825106382978728,13.345531914893616,0.9787234042553191,0.0,0.0,1,0,2,0,0,1,1,1,1,0,6,0.043716168055503504,False,english_surface_heuristic,-6.57798193512105,
revision_v1_smoke_v2__a378c7c386b74f45bf5f,full_message,revision_v1_sha256_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_learning_answer,forum_question_answer,sha256_hex,en,payload_trial_view,8,True,bfe824cfbdee6d187e2b34fea426a2fc5a17e1df96a988f695715fc00f182bc3,497,31,2877,63.40692607256443,8.398194327253844,9.11541247484909,0.49899396378269617,0.11895161290322576,0.03232323232323231,1,2,0,0,0,0,0,1,0,0,1,0.17145973185035282,False,english_surface_heuristic,-1.597055079902239,0.3478260869565217
revision_v1_smoke_v2__a4c2ee32fd56b75fd8e9,forced_span,revision_v1_nonce_96_bit_hex_008,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,explain_everyday_system,factual_explanatory,nonce_96_bit_hex,en,payload_trial_view,1,True,a4830f139d20bdc8e1ece5c145e364086766d4b4435a8b5175d1c4b741b164c7,21,2,144,26.97750000000002,12.105,15.260952380952375,0.8095238095238095,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05230779153432352,False,english_surface_heuristic,-1.2312541935574546,
revision_v1_smoke_v2__a5773b75f3dd0b4755fc,forced_span,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,payload_trial_view,3,True,18e71002fb4cb04f14ac7c87a209d2baa9f1f9ef1bdac8c2225ca3c5f99074c1,20,1,142,21.565000000000026,15.220000000000002,17.412000000000003,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.06246421519235307,False,english_surface_heuristic,-5.492607651336893,
revision_v1_smoke_v2__a5773b75f3dd0b4755fc,full_message,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,payload_trial_view,3,True,60b6869a6e13a98f37de693040c28742f74315d7e2ceda7dde8c3113b129be85,81,7,508,57.22333333333336,8.152486772486775,10.751604938271601,0.8271604938271605,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.1334663457994342,False,english_surface_heuristic,-1.7025930410110302,0.9230769230769232
revision_v1_smoke_v2__a8c5599975b14b8304cc,forced_span,revision_v1_sha256_hex_002,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,procedure_home_task,recipe_procedure,sha256_hex,en,payload_trial_view,8,True,6458eac0beba478f200280591155d8b05b0c9b0aa13e4ed377d28f9b82a44e73,57,2,388,16.12855263157897,18.089912280701757,16.894035087719292,0.9122807017543859,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.047407090342916784,False,english_surface_heuristic,-5.558602199860999,
revision_v1_smoke_v2__a8c5599975b14b8304cc,full_message,revision_v1_sha256_hex_002,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,procedure_home_task,recipe_procedure,sha256_hex,en,payload_trial_view,8,True,6458eac0beba478f200280591155d8b05b0c9b0aa13e4ed377d28f9b82a44e73,57,2,388,16.12855263157897,18.089912280701757,16.894035087719292,0.9122807017543859,0.0,0.0,1,0,0,0,0,0,0,1,1,0,2,0.047407090342916784,False,english_surface_heuristic,-5.558602199860999,4.0
revision_v1_smoke_v2__ac10c1c1482262ea42d5,forced_span,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,payload_trial_view,1,True,aa7312138d202d36f61c1f3caa2861a234c964cde900cc7d97b252871291cc94,17,1,90,65.16823529411766,8.39294117647059,6.670588235294115,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031689811749357054,False,english_surface_heuristic,-5.347011722915165,
revision_v1_smoke_v2__ac10c1c1482262ea42d5,full_message,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,payload_trial_view,1,True,aa7312138d202d36f61c1f3caa2861a234c964cde900cc7d97b252871291cc94,17,1,90,65.16823529411766,8.39294117647059,6.670588235294115,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031689811749357054,False,english_surface_heuristic,-5.347011722915165,4.0
revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,forced_span,revision_v1_token_128_bit_hex_005,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,procedure_home_task,recipe_procedure,token_128_bit_hex,en,payload_trial_view,1,True,805c5d1b721dbe3823445bf889701c2c906623839d5996ea3a044985525fd1e0,21,2,153,43.09178571428572,9.857380952380954,16.380952380952383,0.9047619047619048,0.0,0.0,1,0,0,0,1,0,0,0,1,1,3,0.03777148423762831,False,english_surface_heuristic,-5.190401380511236,
revision_v1_smoke_v2__ae6d6bd3328e4ac46bc4,full_message,revision_v1_token_128_bit_hex_005,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,procedure_home_task,recipe_procedure,token_128_bit_hex,en,payload_trial_view,1,True,805c5d1b721dbe3823445bf889701c2c906623839d5996ea3a044985525fd1e0,21,2,153,43.09178571428572,9.857380952380954,16.380952380952383,0.9047619047619048,0.0,0.0,1,0,0,0,1,0,0,0,1,1,3,0.03777148423762831,False,english_surface_heuristic,-5.190401380511236,4.0
revision_v1_smoke_v2__b4e1448e16cf3c892770,forced_span,revision_v1_hmac_sha256_hex_015,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,explain_everyday_system,factual_explanatory,hmac_sha256_hex,en,payload_trial_view,8,True,dcccf5e366769ff8590eec1936f5f8c0c7c0ae2045a77c09841170bb803f5a9a,53,2,314,49.04693396226415,13.001603773584907,10.15320754716981,0.9622641509433962,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.08543698577905218,False,english_surface_heuristic,-4.9661902871435535,
revision_v1_smoke_v2__b4e1448e16cf3c892770,full_message,revision_v1_hmac_sha256_hex_015,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,explain_everyday_system,factual_explanatory,hmac_sha256_hex,en,payload_trial_view,8,True,843a99d697d6f9ff0a879e389b6094bfd5cdaf353f3b26631446cfb6ae3d7709,153,13,926,61.07746606334845,7.6640522875817005,9.355555555555558,0.7973856209150327,0.006578947368421018,0.0,1,0,0,0,0,0,0,0,0,0,0,0.1700760836235556,False,english_surface_heuristic,-2.1604898168306503,1.3061224489795915
revision_v1_smoke_v2__b97e771a5771ddadacf8,full_message,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_weekend_chat,casual_conversation,sha256_hex,en,payload_trial_view,1,True,27c7f0c163c4e8dc3832551efa3849b420e9a515a48252de1741746149902074,287,39,1589,88.23602430090234,2.780348432055753,4.824529616724739,0.2508710801393728,0.6818181818181819,0.6596491228070176,1,22,4,0,0,0,9,0,1,3,17,0.23775385026661613,False,english_surface_heuristic,-0.2430746228902718,
revision_v1_smoke_v2__b9d8b3f4f0f06e2a6e6d,forced_span,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,payload_trial_view,1,True,47436ed1c7df884afba7b223deba2edc30fc5e1efb1568fbe01c851b11a4d095,53,4,330,51.322099056603804,9.392594339622644,12.03169811320755,0.8679245283018868,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.039789437101851344,False,english_surface_heuristic,-7.197836233627204,
revision_v1_smoke_v2__b9d8b3f4f0f06e2a6e6d,full_message,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,payload_trial_view,1,True,47436ed1c7df884afba7b223deba2edc30fc5e1efb1568fbe01c851b11a4d095,53,4,330,51.322099056603804,9.392594339622644,12.03169811320755,0.8679245283018868,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.039789437101851344,False,english_surface_heuristic,-7.197836233627204,
revision_v1_smoke_v2__ba8cea7fc82eb2ea5c06,forced_span,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_weekend_chat,casual_conversation,sha256_hex,en,payload_trial_view,1,True,8e67ef64091ef5d1eef537e2c6d847d659df16b92620dc42186c677daf8ca518,52,7,275,90.29115384615386,2.5109890109890145,3.5092307692307685,0.8269230769230769,0.05882352941176472,0.040000000000000036,1,0,0,0,0,0,0,0,1,0,1,0.02370970691439222,False,english_surface_heuristic,-0.5594958973997285,
revision_v1_smoke_v2__bb02e1eeaf25b25dc0d7,forced_span,revision_v1_token_128_bit_hex_002,llama3_8b_instruct_q4_k_m,ordinary_llm_control,explain_weather_pattern,factual_explanatory,token_128_bit_hex,en,payload_trial_view,1,True,0b5a5b5550391754fbc779253400f33fb208b9bcf138f2796b0259107520c5d7,29,2,154,69.59336206896553,7.154655172413797,6.895172413793102,0.7241379310344828,0.0,0.0,2,0,1,0,0,0,0,0,1,0,2,0.05136128164057338,False,english_surface_heuristic,-0.8088993364346903,
revision_v1_smoke_v2__be30173e0e1ce844e763,full_message,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,payload_trial_view,1,True,3c2882aa85364d03e3cf63ec8b2299a10bf4e772593e5c8bc60601dbfd97ccbf,267,21,1559,75.10977528089889,5.9416051364366,8.232808988764042,0.5955056179775281,0.06766917293233088,0.01132075471698113,1,0,0,1,0,0,0,0,1,0,2,0.05051770501071942,False,english_surface_heuristic,-0.3696433585519085,
revision_v1_smoke_v2__be5d6547138ef12cfc91,full_message,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,payload_trial_view,1,True,a3ef0f3e3721a24319f34f56b8de3e01408d5807b0d729ebcad9738cb5485e10,106,7,568,78.93103773584906,6.011940700808626,6.763773584905657,0.6037735849056604,0.09523809523809523,0.038461538461538436,1,0,0,0,0,0,0,0,1,0,1,0.009480689545451015,False,english_surface_heuristic,-0.6589394612048427,
revision_v1_smoke_v2__bf1c48b318a5b82ba4b0,forced_span,revision_v1_nonce_96_bit_hex_006,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,narrative_learning_moment,personal_narrative_blog,nonce_96_bit_hex,en,payload_trial_view,1,True,38b133b258dab27c7b4e7a12ede975c86c51340ab4da3034ff54b1f1d27f70c8,17,1,79,80.09764705882354,6.310588235294119,3.5576470588235267,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.017167042996789023,False,english_surface_heuristic,-0.3894235915668506,
revision_v1_smoke_v2__bf1caab392d59f4c1c2d,forced_span,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,payload_trial_view,1,True,8d7f78335a0fcb213b1b9264cabc5696b1ec4019dcaac9ecd44dd891679b1d2d,21,2,137,39.06321428571431,10.419285714285714,13.300952380952381,0.9523809523809523,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.053697967652005636,False,english_surface_heuristic,-1.4797084385712551,
revision_v1_smoke_v2__bfbbc186bafd09160108,forced_span,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_project_update,professional_communication,nonce_96_bit_hex,en,payload_trial_view,3,True,ea704b1c532e56a585c6482decc26a9662bf92d78639ce4d4888e05cf5dee913,15,2,113,52.58250000000001,7.7883333333333375,12.397333333333332,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.049370509910561765,False,english_surface_heuristic,-5.328216427781193,
revision_v1_smoke_v2__bfbbc186bafd09160108,full_message,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_project_update,professional_communication,nonce_96_bit_hex,en,payload_trial_view,3,True,e83cca4cb1b72cab6ff4a5ddeae4b05cb814b4acdf084fc3f1115c73d5eb7c32,126,7,871,48.236428571428576,11.003015873015876,12.562222222222218,0.8174603174603174,0.008000000000000007,0.0,1,0,0,0,0,0,1,1,0,0,2,0.14180482470208416,False,english_surface_heuristic,-1.2659462901577174,0.4383561643835616
revision_v1_smoke_v2__c2b79b86d16e00f16f54,full_message,revision_v1_uuid_v4_014,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_schedule_note,professional_communication,uuid_v4,en,payload_trial_view,1,True,17c8a140e50c955147cdc7fac7327f4b905a3b7b04a6e324b770f0875aecf2d3,80,5,497,56.29250000000002,9.382500000000004,11.455999999999996,0.7375,0.06329113924050633,0.02564102564102566,1,0,0,0,0,0,0,0,1,0,1,0.04040894189455597,False,english_surface_heuristic,-0.5830681881023724,
revision_v1_smoke_v2__c32b33f32f10c3e68ab1,forced_span,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,payload_trial_view,8,True,437c154444551a6cb9ce4ba9fe56f7b83fffb968653ddc33069b067dfeb54bda,55,1,346,11.03545454545457,25.38363636363636,12.634181818181816,0.9272727272727272,0.0,0.0,1,0,0,0,0,1,0,1,1,0,3,0.0938791753362507,False,english_surface_heuristic,-4.640531875542392,
revision_v1_smoke_v2__c32b33f32f10c3e68ab1,full_message,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,payload_trial_view,8,True,f1d7ba97b2f3bf16543023966ae6f689bc68fc9622648d32f0e52ecb49e36386,174,12,1045,57.43818965517241,8.850057471264371,9.395862068965517,0.6839080459770115,0.023121387283236983,0.0,1,0,0,0,3,2,1,0,0,0,6,0.11491897526910273,False,english_surface_heuristic,-2.0184523302310753,1.2132701421800949
revision_v1_smoke_v2__c63f896cc62fce22a32d,forced_span,revision_v1_token_128_bit_hex_004,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_purchase_advice,forum_question_answer,token_128_bit_hex,en,payload_trial_view,4,True,305f2cc273cdac106b0a968be1e76719e57ab5c2b07654ad9e304bc4c472f058,31,1,184,36.189354838709676,15.912903225806453,12.265806451612903,0.8709677419354839,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.021105924152393367,False,english_surface_heuristic,-5.091620588175075,
revision_v1_smoke_v2__c63f896cc62fce22a32d,full_message,revision_v1_token_128_bit_hex_004,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_purchase_advice,forum_question_answer,token_128_bit_hex,en,payload_trial_view,4,True,73b04d12645a00fe87acfd4ef3f79b82f09f5c595c2f7a536eea478a11c2d36f,117,7,689,66.22384615384617,8.174725274725276,9.265982905982902,0.7606837606837606,0.0431034482758621,0.008695652173912993,1,0,0,0,0,0,0,0,0,0,0,0.13656504479252501,False,english_surface_heuristic,-1.696753883929319,0.8648648648648649
