dataset_name,label,source_type,trial_id,payload_name,payload_class,protocol_variant,prompt_name,prompt_family,token_count,character_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,artifact_count_total,contains_backtick,contains_bracket_placeholder,contains_url_fragment,contains_latex_fragment,contains_html_fragment,contains_markdown_heading,contains_markdown_emphasis,contains_separator_line,notes,representation_name,segment_index,fraction_rank_le_16,fraction_rank_le_64
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__e6b7112bc5,paper_sha256_hex_001,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,30,135,1,0.1703703703703703,0.037037037037037,0.0,0.7925925925925926,0.9333333333333332,0.0666666666666666,-1.7636057034237027,-0.8203433625552776,2.7666666666666666,11.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,7.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__e6b7112bc5,paper_sha256_hex_001,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,53,237,2,0.1645569620253164,0.0337552742616033,0.0,0.8016877637130801,0.8301886792452831,0.1698113207547169,-1.5792062591752465,-1.0144630027888226,2.6226415094339623,12.4,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,8.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_long_specific,recipe,35,166,1,0.1506024096385542,0.0301204819277108,0.0,0.8192771084337349,0.8285714285714286,0.1714285714285713,-1.6244511138636988,-0.5903349271643705,3.057142857142857,14.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,1.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,28,119,3,0.1848739495798319,0.042016806722689,0.0,0.773109243697479,0.9642857142857144,0.0357142857142857,-1.9672877642022848,-0.4080220886155885,3.678571428571429,15.65,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,2.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_blog,recipe,45,184,1,0.1793478260869565,0.0271739130434782,0.0,0.782608695652174,0.7777777777777778,0.2222222222222222,-1.3372826771677049,-0.4258275641331792,2.0444444444444443,10.199999999999989,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,3.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,grocery_planning_note_specific,grocery_planning,49,233,1,0.167381974248927,0.0300429184549356,0.0,0.8025751072961373,0.8367346938775511,0.1632653061224489,-1.403001043576995,-0.8267597300511902,2.4081632653061225,12.399999999999975,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,4.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,plant_care_note_specific,plant_care,30,124,5,0.1854838709677419,0.064516129032258,0.0080645161290322,0.7419354838709677,0.9666666666666668,0.0333333333333333,-1.62437177518458,-0.7242595087129171,3.3,11.0,1,False,False,False,False,False,False,True,False,full public message including optional lead-in and tail,raw_hex_nibbles,5.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_long_specific,recipe,35,152,1,0.1644736842105263,0.0263157894736842,0.0,0.8026315789473685,0.8285714285714286,0.1714285714285713,-1.9415229811819328,-0.990176859609022,2.2857142857142856,8.899999999999991,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,6.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,31,76,7,0.1710526315789473,0.1447368421052631,0.1842105263157894,0.5,0.7741935483870968,0.2258064516129032,-1.6987116174549122,-1.0244077818305612,2.7096774193548385,11.0,1,False,False,False,False,False,False,False,True,full public message including optional lead-in and tail,raw_hex_nibbles,7.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__75519a03ec,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_blog,recipe,37,168,1,0.1726190476190476,0.0357142857142857,0.0,0.7916666666666666,0.918918918918919,0.081081081081081,-1.505817974743102,-0.4977744039479894,3.324324324324324,13.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,8.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_long_specific,recipe,41,217,1,0.1566820276497695,0.0230414746543778,0.0,0.8202764976958525,0.8292682926829268,0.1707317073170732,-2.092086229913387,-0.9130707537338978,2.756097560975609,14.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,1.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,44,196,1,0.1581632653061224,0.0510204081632653,0.0,0.7908163265306123,0.7727272727272727,0.2272727272727273,-1.436978323736916,-0.484315825394324,2.7045454545454546,14.550000000000004,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,2.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_blog,recipe,54,230,1,0.1826086956521739,0.0434782608695652,0.0,0.7739130434782608,0.7777777777777778,0.2222222222222222,-1.226094809507738,-0.4765321754820686,1.8703703703703705,8.399999999999977,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,3.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,grocery_planning_note_specific,grocery_planning,36,158,1,0.1962025316455696,0.0189873417721519,0.0,0.7784810126582279,0.8611111111111112,0.1388888888888888,-1.8265068920766288,-0.7381720259106181,2.9166666666666665,14.25,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,4.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,plant_care_note_specific,plant_care,39,152,3,0.2105263157894736,0.0328947368421052,0.0,0.756578947368421,0.8461538461538461,0.1538461538461538,-1.704477011805111,-0.5476047933892083,2.769230769230769,11.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,5.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_long_specific,recipe,40,187,1,0.1818181818181818,0.0106951871657754,0.0,0.8074866310160428,0.9,0.0999999999999999,-1.846338779463681,-0.658839213312481,2.125,8.149999999999991,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,6.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,50,235,1,0.1531914893617021,0.0425531914893617,0.0,0.8042553191489362,0.78,0.2199999999999999,-1.1653536519003418,-0.3805220108327969,2.06,10.099999999999994,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,7.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d569e36c38,paper_sha256_hex_001,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_blog,recipe,47,195,1,0.1743589743589743,0.0256410256410256,0.0,0.7897435897435897,0.8723404255319149,0.127659574468085,-1.661345183130864,-0.6232303491094164,2.8297872340425534,12.699999999999996,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,8.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,51,210,2,0.1666666666666666,0.0428571428571428,0.0,0.7904761904761904,0.8627450980392157,0.1372549019607842,-1.169556113692571,-0.4991311223038863,2.392156862745098,12.5,1,False,False,False,False,False,False,True,False,full public message including optional lead-in and tail,raw_hex_nibbles,1.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,57,248,1,0.189516129032258,0.0241935483870967,0.0,0.7862903225806451,0.7017543859649122,0.2982456140350877,-1.0536673052596763,-0.6967075398266047,1.736842105263158,8.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,2.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,32,148,1,0.1689189189189189,0.0472972972972973,0.0,0.7837837837837838,0.90625,0.09375,-1.5642014129854105,-1.0012398920684369,2.875,12.45,1,False,False,False,False,False,False,True,False,full public message including optional lead-in and tail,raw_hex_nibbles,3.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,34,156,1,0.1666666666666666,0.0192307692307692,0.0,0.8141025641025641,0.9117647058823528,0.088235294117647,-1.6244166794844312,-0.979917963569216,2.9705882352941178,14.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,4.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,53,213,1,0.1784037558685446,0.028169014084507,0.0,0.784037558685446,0.8113207547169812,0.1886792452830188,-1.5856686998267795,-0.8253284406281693,2.339622641509434,11.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,5.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,47,221,1,0.167420814479638,0.0361990950226244,0.0,0.7963800904977375,0.8085106382978723,0.1914893617021277,-1.3875010310167708,-0.9907515871555964,1.8297872340425527,5.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,6.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,40,156,1,0.173076923076923,0.032051282051282,0.0064102564102564,0.7884615384615384,0.875,0.125,-1.2899498928443822,-0.4769078778358686,2.25,11.099999999999994,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,7.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__3b3a8df1b6,paper_sha256_hex_002,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,62,258,1,0.1705426356589147,0.0426356589147286,0.0,0.7868217054263565,0.7903225806451613,0.2096774193548387,-1.228227546297145,-0.6292159606556407,2.129032258064516,13.599999999999966,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,8.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_long_specific,recipe,51,210,2,0.1666666666666666,0.0428571428571428,0.0,0.7904761904761904,0.8627450980392157,0.1372549019607842,-1.169556113692571,-0.4991311223038863,2.392156862745098,12.5,1,False,False,False,False,False,False,True,False,full public message including optional lead-in and tail,raw_hex_nibbles,1.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,57,243,2,0.1646090534979424,0.0576131687242798,0.0,0.7777777777777778,0.7368421052631579,0.2631578947368421,-0.9927881533016194,-0.534819758983641,1.736842105263158,8.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,2.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_blog,recipe,32,158,1,0.1645569620253164,0.0189873417721519,0.0,0.8164556962025317,0.9375,0.0625,-1.9537270467058727,-0.814506633551682,2.875,12.45,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,3.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,grocery_planning_note_specific,grocery_planning,41,175,3,0.2057142857142857,0.0342857142857142,0.0,0.76,0.8780487804878049,0.1219512195121951,-1.568699321839936,-1.164846676943892,2.6341463414634148,14.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,4.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,plant_care_note_specific,plant_care,29,116,2,0.1724137931034483,0.0258620689655172,0.0,0.8017241379310345,0.9655172413793104,0.0344827586206896,-1.907526856262029,-0.8537922490581558,3.4482758620689653,11.599999999999998,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,5.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_long_specific,recipe,47,221,1,0.167420814479638,0.0361990950226244,0.0,0.7963800904977375,0.8085106382978723,0.1914893617021277,-1.3875010310167708,-0.9907515871555964,1.8297872340425527,5.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,6.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,45,169,2,0.1893491124260355,0.0473372781065088,0.0355029585798816,0.727810650887574,0.8666666666666667,0.1333333333333333,-1.4864639727276847,-0.5172414269644428,2.111111111111111,10.199999999999989,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,7.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_plant__37e7074edd,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_sentence_tail_filtered,recipe_blog,recipe,34,127,1,0.1653543307086614,0.0157480314960629,0.0,0.7795275590551181,0.9411764705882352,0.0588235294117647,-1.7446754331674317,-0.5256431968736717,3.0588235294117645,15.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,8.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_long_specific,recipe,51,223,1,0.179372197309417,0.0134529147982062,0.0,0.8071748878923767,0.8431372549019608,0.1568627450980392,-1.6272275930181046,-0.6145629681304676,2.392156862745098,12.5,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,1.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,43,189,1,0.1481481481481481,0.0634920634920634,0.0,0.7883597883597884,0.7674418604651163,0.2325581395348837,-1.0415433467839594,-0.3503119173218039,1.976744186046512,8.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,2.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_blog,recipe,51,209,1,0.1483253588516746,0.0669856459330143,0.0,0.784688995215311,0.9019607843137256,0.0980392156862745,-1.415140892542292,-0.3677340985800796,2.176470588235294,11.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,3.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,grocery_planning_note_specific,grocery_planning,49,217,1,0.1889400921658986,0.032258064516129,0.0,0.7788018433179723,0.8163265306122449,0.183673469387755,-1.7309073207702796,-0.8771996979950671,2.36734693877551,13.199999999999989,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,4.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,plant_care_note_specific,plant_care,38,187,3,0.1764705882352941,0.0213903743315508,0.0,0.8021390374331551,0.8947368421052632,0.1052631578947368,-2.102586491338331,-0.6274153131770976,2.8684210526315788,11.15,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,5.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_long_specific,recipe,36,169,1,0.1834319526627219,0.0118343195266272,0.0,0.7928994082840237,0.8055555555555556,0.1944444444444444,-1.7315200219112905,-0.7421400438619958,2.083333333333333,6.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,6.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_forum_exchange_specific,recipe_forum_exchange,55,235,1,0.1702127659574468,0.051063829787234,0.0,0.7787234042553192,0.8,0.1999999999999999,-1.1619587589520914,-0.6785584597429022,1.9090909090909087,8.199999999999989,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,7.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_sha256_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__e9032960f3,paper_sha256_hex_002,sha256_hex,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,recipe_blog,recipe,38,152,1,0.1776315789473684,0.0263157894736842,0.0,0.7828947368421053,0.9210526315789472,0.0789473684210526,-1.735245458614888,-0.3297596026184379,2.8421052631578947,15.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,8.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__e6b0d3f65b,paper_sha256_hex_003,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,41,214,5,0.1682242990654205,0.0373831775700934,0.0,0.794392523364486,0.8292682926829268,0.1707317073170732,-1.4805320115337184,-0.9542867683651296,2.2439024390243905,11.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,1.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__e6b0d3f65b,paper_sha256_hex_003,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,34,157,1,0.1719745222929936,0.019108280254777,0.0,0.8089171974522293,0.8823529411764706,0.1176470588235294,-2.022340108488191,-1.056338075743433,2.8823529411764706,14.699999999999996,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,2.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__e6b0d3f65b,paper_sha256_hex_003,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,41,182,1,0.1813186813186813,0.0439560439560439,0.0,0.7747252747252747,0.8292682926829268,0.1707317073170732,-1.9119754105199969,-0.784805143951683,2.317073170731707,8.0,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,3.0,1.0,1.0
detector_full_message,1,segmented_full_message,segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__e6b0d3f65b,paper_sha256_hex_003,sha256_hex,segmented_hex_single_topic_sentence_tail_filtered,recipe_long_specific,recipe,30,128,1,0.140625,0.0390625,0.015625,0.8046875,0.8666666666666667,0.1333333333333333,-2.0874552631888297,-0.961810465542344,3.8333333333333335,15.099999999999994,0,False,False,False,False,False,False,False,False,full public message including optional lead-in and tail,raw_hex_nibbles,4.0,1.0,1.0
