row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__1f3c6edd13b2cca6fe550f66,detector_pair__125e5dff74ec329ae9ac0a89,revision_v1_token_128_bit_hex_011,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_garden_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1f3c6edd13b2cca6fe550f66,quantization_pair__4ce9a68f011895f94c9d20b4,c9b63d00583ad771464d2cce2ec2b8f4144de712e11df5702b621ae93d73cccf,locked-dedup-cluster-65013d8ab56fb66bbe2528d5
quantization_generated__quantization_trial__1f426249812a3301b6d94834,detector_pair__bdfac663ca8a40f100f8d1f0,revision_v1_nonce_96_bit_hex_001,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,narrative_small_discovery,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1f426249812a3301b6d94834,quantization_pair__a883e101e9f69b7a58b1b178,5103890d79e61f4e9d481c7168d7e6839eb705f45483b5b7cef46f7a275da6ff,locked-dedup-cluster-4c7d81d9bc771045be64324c
quantization_generated__quantization_trial__1f4ab48daa60beb562831f75,detector_pair__8444ac34a80255bc3899655c,revision_v1_chacha20_poly1305_base64_044,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,procedure_garden_task,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1f4ab48daa60beb562831f75,quantization_pair__0700ccb6e075db6e0f7e21b1,d8673ef2256debd340b75a6d8b4c3ce87d0782ab8d8681cb200903f035d43367,locked-dedup-cluster-b4ececda78ae52a82e269174
quantization_generated__quantization_trial__1f4ba5b91cdf956fac5e55d4,detector_pair__06faf6f78209a26a1a6ca940,revision_v1_sha256_hex_024,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,professional_process_email,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1f4ba5b91cdf956fac5e55d4,quantization_pair__8e20867b1cd0a730e1edf32a,5e940432340f417c7018ccff18e8da2d69a2a3c1522c25b46c3e3fc369d10a61,locked-dedup-cluster-289cb121ffaed5b7a8eb664e
quantization_generated__quantization_trial__1f52848fb32354bff38a1007,detector_pair__fca074976e2cd6da0931bbdf,revision_v1_hmac_sha256_hex_041,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,professional_process_email,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1f52848fb32354bff38a1007,quantization_pair__41a510c3414eba153328af04,e66a92005dc5857669746626aa67d34dcf935a6d59016e4f79b2f662ddc0f186,locked-dedup-cluster-c8f97f89526ce497f8474833
quantization_generated__quantization_trial__1fac3fba005799436eb8d552,detector_pair__fc101879fb3fba15ca86a19c,revision_v1_nonce_96_bit_hex_042,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,procedure_home_task,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1fac3fba005799436eb8d552,quantization_pair__169e59f9a6688caa3ac5f6d0,8cb454ba93ccbad35a28f9d30ec327ce4f7f36b8b533fa57009566501e7f432c,locked-dedup-cluster-e4b26eefab93fb49f672ce05
quantization_generated__quantization_trial__1fb7fc412c77b87056a78ec1,detector_pair__3aedf37d9c11b1838d19a6e2,revision_v1_chacha20_poly1305_base64_049,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,forum_practical_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1fb7fc412c77b87056a78ec1,quantization_pair__387d0d168b26df82ea4a3202,e3334e533d1e1241e316b7be48791be9ebe873884e468236200440c0f87e32c6,locked-dedup-cluster-0fa6270b95556a3e58f35a88
quantization_generated__quantization_trial__1fc36e60909e97ed3340674e,detector_pair__ad3c2e25e28ebac70cfba026,revision_v1_sha256_hex_033,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,narrative_small_discovery,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1fc36e60909e97ed3340674e,quantization_pair__1566654f0a73c1ffbade3eff,d1a4286b941f7f6d453665d00ca28c73926baa5c222340f432d61dca4c7a1f03,locked-dedup-cluster-53ddb375f906007b9492f105
quantization_generated__quantization_trial__1fc64d8a68d11f957b7d1fb0,detector_pair__83e5755186d5eafd82303c7f,revision_v1_ed25519_signature_base64_020,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,narrative_learning_moment,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1fc64d8a68d11f957b7d1fb0,quantization_pair__8b3f337114e5f3432492f8d8,7a7feb77c5632d4e4293d7b02d8f635c20b7708bebe3d0dc3da7a06848542562,locked-dedup-cluster-5c707906476e8093ab209bdf
quantization_generated__quantization_trial__1fcb7ee58149df0dada00715,detector_pair__54150607c8a9688b3f936f65,revision_v1_aes256_gcm_base64_050,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,forum_learning_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1fcb7ee58149df0dada00715,quantization_pair__0be7f6c169dd167eb618160c,93ebdc17d148f8248ee9b40c04bc7fdfdc5eee9585083d248045afa57df22651,locked-dedup-cluster-3f1509f18c269716bcce76a3
quantization_generated__quantization_trial__1fd36ea7d1e547ab7f6636b3,detector_pair__3cfbee64b2ba78236728c1d6,revision_v1_aes256_gcm_base64_056,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,forum_practical_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__1fd36ea7d1e547ab7f6636b3,quantization_pair__b37db74a17883a0e50274fc3,44a6fde3d062e73095777273f57282ee13c2ca75c36f769142e6ec312179d2d6,locked-dedup-cluster-a37fa1ef4ffc42eb7c181e4b
quantization_generated__quantization_trial__1ff1180c22a8f0720ada49b1,detector_pair__3b070e01c305dfad573f7564,revision_v1_aes256_gcm_base64_035,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,explain_biological_process,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1ff1180c22a8f0720ada49b1,quantization_pair__972e0bcbd5c9fa747cf1f6e7,6467347e176ec820df06833ea71da93eb2336fd32388a0d127313254f78208d1,locked-dedup-cluster-1a58c45e1a5617daccb29f6e
quantization_generated__quantization_trial__1ff7ae172bfdda8c24fcc124,detector_pair__e742a2fbcc467ff2b112825e,revision_v1_nonce_96_bit_hex_036,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,procedure_simple_meal,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1ff7ae172bfdda8c24fcc124,quantization_pair__5936de77f290357fd08195de,af838b9388ce896d11b61327daecc3abe73b53887a6e046390fd4a0bb1eb2a71,locked-dedup-cluster-058fda41f3207b53b75ba98b
quantization_generated__quantization_trial__1ffe6b7b3a2b4987485e82ce,detector_pair__43886cdc0f21e92425effff5,revision_v1_sha256_hex_038,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,procedure_home_task,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__1ffe6b7b3a2b4987485e82ce,quantization_pair__998bbe2abd8f86f1ab562a9b,8424771822b72fad481f6c54f6bed7bd798114f8710a29351e260a658a1ba0ec,locked-dedup-cluster-58b9073d1fd85a24e498b5bf
quantization_generated__quantization_trial__203ffa2832e8d982f350df4b,detector_pair__562e0f63bbbacc9f38bf99e5,revision_v1_nonce_96_bit_hex_025,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,narrative_local_walk,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__203ffa2832e8d982f350df4b,quantization_pair__9c5faab06feee1afad809ba2,fc02a4b51782d6039fcb1ae542e08f253b04f12340404c8d8b36fd6952db29e8,locked-dedup-cluster-a9a56840e2c7d4a59a486e62
quantization_generated__quantization_trial__2041c0dfc70b6ce995dd341a,detector_pair__49764929f0107636b21afda1,revision_v1_chacha20_poly1305_base64_024,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,professional_process_email,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__2041c0dfc70b6ce995dd341a,quantization_pair__2ba2373d7117008da4e39490,0040ad71cea0a944e1c0d44f3a926555231bfbe0c2bfb45aae4a5bb0459137ad,locked-dedup-cluster-cdae81a0da256f43636cdb0c
quantization_generated__quantization_trial__206b06eee9de353c95e796b8,detector_pair__5efbee7af75a48a5f2776ba2,revision_v1_chacha20_poly1305_base64_034,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,explain_weather_pattern,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__206b06eee9de353c95e796b8,quantization_pair__3e1a019c12e8c69b21e6f2e1,837e27586974ee55c913e1b425e27451c8343c6d4357b4eda04d62f2d667f6cb,locked-dedup-cluster-96b6945d530fbf8a209d06d3
quantization_generated__quantization_trial__20b5fea1e9999a0098464cf2,detector_pair__be1caee43a4b211176fb1878,revision_v1_ed25519_signature_base64_012,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,forum_purchase_advice,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__20b5fea1e9999a0098464cf2,quantization_pair__1a3ffc17c9b1f9ed45463087,bfc8c4732bbe2ff61ff7b09af9ce9515857cf60b7a51690dce5131fa6b1e60d7,locked-dedup-cluster-cd7f3d2a7ec328b33fab8da7
quantization_generated__quantization_trial__20d86649614d597f82a98d03,detector_pair__4c3068cfcd76e5b48395b925,revision_v1_aes256_gcm_base64_000,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,casual_weekend_chat,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__20d86649614d597f82a98d03,quantization_pair__a56860b582fc08f08d788552,929e27785d9dbf251aaa841b33ae3cd8094ef5ec2c99e58af43f78e9af487bfa,locked-dedup-cluster-847d23bf1ef334bb559efd28
quantization_generated__quantization_trial__214145b25af82802d2cd543f,detector_pair__7b73d5b3a482442d5b67755b,revision_v1_token_128_bit_hex_043,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,explain_biological_process,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__214145b25af82802d2cd543f,quantization_pair__7fef7ce767474ec1512603f2,520dd412a35ae5c25feb3157591675b090ffe0f260dd2ff920e6ddda86625015,locked-dedup-cluster-f6fc3479f88b17e2282c2e2e
quantization_generated__quantization_trial__2169ff802261c40b8193abe0,detector_pair__2f6048775a35fcc385e29c5b,revision_v1_ed25519_signature_base64_003,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,explain_biological_process,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__2169ff802261c40b8193abe0,quantization_pair__f437cf99279111fa7d2847a6,ffd522c3b54cebc8fa88fa33d94f991470176937206e51a6cce156c8312477d8,locked-dedup-cluster-eb4a9e676533f32ebcf1a3d5
quantization_generated__quantization_trial__21c7430eb368410dfd510eaf,detector_pair__0f58f94379972826d08bb310,revision_v1_aes256_gcm_base64_007,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,professional_schedule_note,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__21c7430eb368410dfd510eaf,quantization_pair__20f7bd848088eda1704d5e50,eeb6acfc7eed1d8cad9ba7bfb3f0cdddbb78edb1813330e37d28cfa5037c10d6,locked-dedup-cluster-0f86d19fbad1d704affd1c2e
quantization_generated__quantization_trial__21f0842477c37635801ac40b,detector_pair__a96a47ca59a49e73ea32481c,revision_v1_chacha20_poly1305_base64_030,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,professional_project_update,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__21f0842477c37635801ac40b,quantization_pair__de2708728de95814f0b3e367,d54968782dda52bc3bf6ccbef0e9241e17e6cefa6aa5372e304c2eb562570a30,locked-dedup-cluster-3f470f59335c4979213a122c
quantization_generated__quantization_trial__224384d1ed95b06ab6e61ddd,detector_pair__ebf8c4ae17f183e147925be1,revision_v1_ed25519_signature_base64_042,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,forum_practical_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__224384d1ed95b06ab6e61ddd,quantization_pair__d9cac58176bcbae481ee0cc3,438006782272e09f98c8a045e60c735cf00a6d84a3c73982bbba0e65a35371db,locked-dedup-cluster-09ed2aa6b13db6df0ab6756d
quantization_generated__quantization_trial__22512e9029382ec3fb1201fb,detector_pair__af750ea7f348e35a16b822dd,revision_v1_ed25519_signature_base64_059,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,professional_process_email,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__22512e9029382ec3fb1201fb,quantization_pair__0389a765254d0c56904eba5b,803366e8f9cc4b310885f5722b90150b3d4776ff9fc2ff565269fb57d4c1921c,locked-dedup-cluster-ff3c000e9d1174a8de74bd6f
quantization_generated__quantization_trial__22538cb80efbabf8112236b9,detector_pair__4bb2ab67f68748218cf6db20,revision_v1_aes256_gcm_base64_024,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,casual_hobby_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__22538cb80efbabf8112236b9,quantization_pair__34720347865eed6891880aaf,c954d09095227ed3826f7d127af3f8ea2af28b0bc268e95022e156250ef8b2af,locked-dedup-cluster-1faeac26a4e77e13b8350697
quantization_generated__quantization_trial__225d5a1ed101b7f7bfb1c339,detector_pair__260eb675ace464ae09c65200,revision_v1_chacha20_poly1305_base64_017,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,casual_weekend_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__225d5a1ed101b7f7bfb1c339,quantization_pair__b9075e782c486cb58676f5c2,933f118a7027c49988579768c2b44f66ba61a41272cd779eb9f198ffebc87c87,locked-dedup-cluster-d23ef2f19d46457d8e34f253
quantization_generated__quantization_trial__2262205525443fd8b07a331c,detector_pair__d63bcf711209c2b2cea66feb,revision_v1_nonce_96_bit_hex_028,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,professional_schedule_note,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__2262205525443fd8b07a331c,quantization_pair__f8ea1d7857c0497cbb7d530f,97b05cfb1ee77ef43ef21ee291c0b8d4e806b97c1741e35add4ee0bb2cbcb552,locked-dedup-cluster-82e6a58844165abea2c4fd7a
quantization_generated__quantization_trial__226a13c0210424942675c252,detector_pair__28b8ee81298e0ae5ab183ec9,revision_v1_hmac_sha256_hex_001,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,procedure_garden_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__226a13c0210424942675c252,quantization_pair__c2d05591c620c7f88cf75f72,01e3aacb2e71e212ca9287e47ba4ffa392da9a970d4138ff6a98b66e71e39a0e,locked-dedup-cluster-86d70a013a18a7f0dc80b7f5
quantization_generated__quantization_trial__227f0ce2300344ca43812f69,detector_pair__aed801b90ca5634e0c7fab90,revision_v1_ed25519_signature_base64_007,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,procedure_simple_meal,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__227f0ce2300344ca43812f69,quantization_pair__fd9cd921f8e8b74a42110643,88619ab5f7ec3446eba37732b75f677c8e38142e94ef9065c3c88d7e57f97cdd,locked-dedup-cluster-60d0df848b633a552e7a097a
quantization_generated__quantization_trial__227f7fa405db39a6783bb30b,detector_pair__ef1fd33ab12ef68c56542afb,revision_v1_uuid_v4_054,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,explain_biological_process,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__227f7fa405db39a6783bb30b,quantization_pair__697caeb91e109e0ac272ca81,c3134dbca5fe652692fa72bf44239b4eb8f53f77fa77052e579004ac993e8d54,locked-dedup-cluster-bdb0cb932ce8d25533d129e7
quantization_generated__quantization_trial__22ccbbcd0c846780de5f71ac,detector_pair__11c56383f30964809264f591,revision_v1_nonce_96_bit_hex_026,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,explain_everyday_system,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__22ccbbcd0c846780de5f71ac,quantization_pair__ef226c4e1786e5c3734ecd6a,b4666646c05e1934530c683c956e68e77adf643c6370eb0cc22656aec6941c77,locked-dedup-cluster-7dca6b30a1e8f566573d62a4
quantization_generated__quantization_trial__22d1415e20233c151f0ee70c,detector_pair__635aae9b3ae773343a5286ee,revision_v1_chacha20_poly1305_base64_052,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,explain_weather_pattern,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__22d1415e20233c151f0ee70c,quantization_pair__603ba001d12dfc57f52c5a28,5f5d6336ad4346594df92a3ac8dd5d24a710252f706bd953d9ee91815ab94d6f,locked-dedup-cluster-326b9482149ce2821475fa6b
quantization_generated__quantization_trial__22e03c177ca9614f589c04e5,detector_pair__8c426043647284b0b35ea1db,revision_v1_token_128_bit_hex_005,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_home_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__22e03c177ca9614f589c04e5,quantization_pair__7e7acd79a6f72be86c6b669c,6a660a3dd5992d073068e627897b6cf64907bce6f4eb4fc1912be63bcabaa040,locked-dedup-cluster-5b9b2d73a426c098349b9925
quantization_generated__quantization_trial__230daa602ef261c3c4a72fff,detector_pair__39817f05ee6c9c58129dc4ad,revision_v1_uuid_v4_048,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,explain_everyday_system,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__230daa602ef261c3c4a72fff,quantization_pair__97222e015acb6ae41d334f22,aa0473a605beaf441d062cdc11f74cb47e1aae4759c3a686bbde5c6a57852833,locked-dedup-cluster-ddc76c2f58e7b2d9577d19a2
quantization_generated__quantization_trial__2318b516cf30362ea9c27eab,detector_pair__950b0daab861c73423f54d18,revision_v1_sha256_hex_026,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,procedure_garden_task,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__2318b516cf30362ea9c27eab,quantization_pair__d06a487f2d7a866afca89c03,5bb66b4c93f4e18d776a9ec91de7f8220beee3a6090bcd1cb9a6e4d570d6b5cd,locked-dedup-cluster-58ca8ceb2539f670c4e1a986
quantization_generated__quantization_trial__231ca26a9931bea1232e205e,detector_pair__3f56575b6729bf0769e0b2fc,revision_v1_nonce_96_bit_hex_040,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,professional_project_update,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__231ca26a9931bea1232e205e,quantization_pair__c7c2aed76945d33880c04423,17738b5c4b0dee0456699edb8c142cdf7fdb80854b3576187ca67912879e7308,locked-dedup-cluster-2f91866a4152689c8a27b0ea
quantization_generated__quantization_trial__232847611196086c01966212,detector_pair__1691e5d621d7d64c3612be56,revision_v1_ed25519_signature_base64_034,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_hobby_chat,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__232847611196086c01966212,quantization_pair__b3843526b5eb47455c6e1a38,66f4301f70ef661833253574890b4ab846f2471c525269c414225afd0e0f359d,locked-dedup-cluster-80b481e94169d611d3504384
quantization_generated__quantization_trial__2355ab5d4120c4d0d0da8bc7,detector_pair__6ace6ae1deab84d2a700c252,revision_v1_uuid_v4_029,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,narrative_small_discovery,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__2355ab5d4120c4d0d0da8bc7,quantization_pair__c3d02e55a3e69d596135e793,6b98b4711ee4c690b6383c431dec444c9b637e8906246574f0df1e79d5828d64,locked-dedup-cluster-bedfef4695d9764d2eb3ab0f
quantization_generated__quantization_trial__23580f0457ca4f3e6c481451,detector_pair__83c48845f7b6ebcac732c63a,revision_v1_chacha20_poly1305_base64_045,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,narrative_learning_moment,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__23580f0457ca4f3e6c481451,quantization_pair__1c9e46fb34d453943d9b4a58,44b2b12df40d8b67dbff178cbed2390de54a3cc9518be22359c11c67bfb7bd99,locked-dedup-cluster-e9d719501ea863777c5d999a
quantization_generated__quantization_trial__23a8093d3dd75cc0e71a4cb9,detector_pair__6f5e80fe73d88106b0ba874b,revision_v1_ed25519_signature_base64_004,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__23a8093d3dd75cc0e71a4cb9,quantization_pair__ba73ef25a43477b20d4ce11d,85953825ce2388d79867611ad537be12038919687ea47afc9319c67d34e4841b,locked-dedup-cluster-ead69251c7d45a2f2e36dc76
quantization_generated__quantization_trial__23f38112e4750c1abe1a3885,detector_pair__d38051ffbbb449942635550a,revision_v1_ed25519_signature_base64_041,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,professional_process_email,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__23f38112e4750c1abe1a3885,quantization_pair__c481135aa550c31b8a84e138,224ce847397cd6e2021ee916ca3603d0c338f86b3e3329944e05d414e2ac9c0b,locked-dedup-cluster-00eccca339b70a566fc600ea
quantization_generated__quantization_trial__23f39663a6d85cd2dd6d1dbf,detector_pair__8fdcb111e75158018783c679,revision_v1_chacha20_poly1305_base64_041,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,casual_hobby_chat,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__23f39663a6d85cd2dd6d1dbf,quantization_pair__a695956c37c424c72f029dc9,bb66aca917a214ed9c3787b4deb3f861330e626649c43b2bbc7368ca8b00c103,locked-dedup-cluster-804389a06ddc24189a12fcd5
quantization_generated__quantization_trial__24007e00cc7654bad2bea1f4,detector_pair__dee388846383495f938f1da6,revision_v1_token_128_bit_hex_046,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,forum_learning_answer,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__24007e00cc7654bad2bea1f4,quantization_pair__86e7e525610f3a7d85b6f8ba,12540632a2fb61fa4512acbe5583397f6b55a2704f1eedeb5b506637e7426eba,locked-dedup-cluster-bb3426430524b7a3d5783048
quantization_generated__quantization_trial__2422032e4c292595681dc598,detector_pair__7f095d587b970100e35a70bc,revision_v1_uuid_v4_058,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,procedure_garden_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__2422032e4c292595681dc598,quantization_pair__e52476344a84e125e402ac0f,5c7ce9ff00e78ea4b0d525a8f1999c1953e9ea30e1402d5930ac280f1e4ea995,locked-dedup-cluster-59f7511f5e7a9e62060c4324
quantization_generated__quantization_trial__24608264eeace3735ab69827,detector_pair__b2406ccde00cd92802103626,revision_v1_token_128_bit_hex_052,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,forum_practical_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__24608264eeace3735ab69827,quantization_pair__0c787ae0913da869ae218f1c,df8a087be668329562813ba94dda160505b500d5a53acbc11b89d45b38a609b2,locked-dedup-cluster-607fc29d4914c273292301d6
quantization_generated__quantization_trial__248379ac156cb6855e9d54a6,detector_pair__1fa52140f858071f69abb76b,revision_v1_ed25519_signature_base64_018,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,forum_learning_answer,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__248379ac156cb6855e9d54a6,quantization_pair__034583e7b82d833d3a7e0ed8,5aa9ac40d03caea3a378719346b34229651b480999c8636ff8e9193449b04911,locked-dedup-cluster-1fbc53be5b90e4fb2159f7ea
quantization_generated__quantization_trial__24aab06091e83cadaeb0681a,detector_pair__ecfeeefe60381829e232ac40,revision_v1_ed25519_signature_base64_018,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,forum_learning_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__24aab06091e83cadaeb0681a,quantization_pair__6fc4e39b47f2117027be7727,0514a616c996d6e4a78faed5db391b7de1f316bfd2373f1bcc20651482afb3b0,locked-dedup-cluster-1fbc53be5b90e4fb2159f7ea
