row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__489ef2b9eb17ca9717a39bd0,detector_pair__c64c6079d6a0e676792dee0f,revision_v1_token_128_bit_hex_055,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,explain_everyday_system,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__489ef2b9eb17ca9717a39bd0,quantization_pair__959e99bec29bdc9ebaa56504,dfdd69945e55f9af43cc2a597731af3cbaf0198b575737a78f866dd4df33cd84,locked-dedup-cluster-0eb47bf23cdaa7b54a0335a2
quantization_generated__quantization_trial__48a3b999deee31b0caecc1d2,detector_pair__a269c89cc8ff3b2cf0006b4e,revision_v1_token_128_bit_hex_031,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,explain_weather_pattern,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__48a3b999deee31b0caecc1d2,quantization_pair__76493c8370981620f143d98c,37d346ff8aced13354bd4af7e403e92a7590aafca00e27d9cbf21d4afd6b3c0e,locked-dedup-cluster-1c027e58a52b7519b2a571c6
quantization_generated__quantization_trial__48b74183803ab02e2c584a31,detector_pair__9f96c81ebf78ffabf9ffcfcc,revision_v1_ed25519_signature_base64_051,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,explain_everyday_system,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__48b74183803ab02e2c584a31,quantization_pair__de9ce35515dd73e2099186ac,46ba61d925a462dc1e28b59c2020120da5f8f88cfca997c341786d7c4768ae82,locked-dedup-cluster-60a1e2f88d4e40514869d20f
quantization_generated__quantization_trial__48d22faff6df70e29484db7e,detector_pair__810f1a19fb3712105953ab31,revision_v1_ed25519_signature_base64_031,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,procedure_home_task,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__48d22faff6df70e29484db7e,quantization_pair__b4a48ea66bc65b8c843fd5f5,d5832c226824e5252a7d4a5f4d5ab24cb3ec744f8a81de67d35b8a67e724203a,locked-dedup-cluster-3183abcc6e5201e56799ccce
quantization_generated__quantization_trial__48e044a1ffb78e1310560a91,detector_pair__f1c469c8b8e3c2c2fc95dd99,revision_v1_ed25519_signature_base64_037,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,procedure_garden_task,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__48e044a1ffb78e1310560a91,quantization_pair__4fe4fcd0b675165a6e0040d4,06a4ba5a70e0131fdaf531f51acb3b3150eb1fc133ffb88498f87017a2e4999c,locked-dedup-cluster-03b12c24b75fd163404d55e4
quantization_generated__quantization_trial__48f2a1188565b098e57c733a,detector_pair__b372ac76a7e64223b219543e,revision_v1_chacha20_poly1305_base64_031,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,forum_practical_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__48f2a1188565b098e57c733a,quantization_pair__2f1e39edce03917bcc5e680e,4d017ebc35912e5be46dc5824d8f11f92f2e7dfc26734cde07c066d667c12a52,locked-dedup-cluster-ff49451d067828caa2ddfd75
quantization_generated__quantization_trial__4907ca0b02d73dde307821ef,detector_pair__3b070e01c305dfad573f7564,revision_v1_aes256_gcm_base64_035,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,explain_biological_process,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4907ca0b02d73dde307821ef,quantization_pair__e70081d44202233a150175f3,2e6ef569d8b2a15d4c40a41d5940c4b2c465b47a0e9686f757a1f41573f8acaf,locked-dedup-cluster-1a58c45e1a5617daccb29f6e
quantization_generated__quantization_trial__490b8ce02295a7f0174780c5,detector_pair__bcd6a42da1f3786bfd6467d4,revision_v1_ed25519_signature_base64_043,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,procedure_simple_meal,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__490b8ce02295a7f0174780c5,quantization_pair__d44ff82c49190bd51d5f6dc9,c4129fbf5081d06ccb3404b967ab747ac57080b03083b77caf138a2a59fae803,locked-dedup-cluster-6ce30f9a3e80626084969f2a
quantization_generated__quantization_trial__4916cc453376d5b88f4e5387,detector_pair__8daf9fb65bb4e260b7341df9,revision_v1_token_128_bit_hex_049,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,explain_weather_pattern,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4916cc453376d5b88f4e5387,quantization_pair__2b7158ee5049304ef0dc431a,1374b41aacfe142d57182649294d69ed430a124b6e801b315959e906f5dfebea,locked-dedup-cluster-25e8125b00cb0a0fe72d530a
quantization_generated__quantization_trial__49204fd32bc97785edf9fe50,detector_pair__c0b596c5c77df0ecb723190d,revision_v1_token_128_bit_hex_013,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,explain_weather_pattern,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__49204fd32bc97785edf9fe50,quantization_pair__1f4cf865db63dc47fb9b0f6e,7467d79366e4dffc1aa38163846785552a78531215d1ef4618cb36e5a48c5336,locked-dedup-cluster-77e64a1fb148be2642a948e8
quantization_generated__quantization_trial__49264d6e901c16a85bc2afd7,detector_pair__a501bd2d288585b024d77877,revision_v1_hmac_sha256_hex_050,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,narrative_local_walk,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__49264d6e901c16a85bc2afd7,quantization_pair__d4023b09c49278cea4d40c87,201488426e9f123b4d76a3290ec9fe16d0db2bf418ce4ae07f15934098a7ea09,locked-dedup-cluster-484bc3854d49e18198bd3802
quantization_generated__quantization_trial__492ea082b4a6ff9cd99ae186,detector_pair__710ccdf43f3de3c65d0873ff,revision_v1_sha256_hex_028,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,explain_biological_process,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__492ea082b4a6ff9cd99ae186,quantization_pair__ef0880ae4398aa7c8c109b4f,3798d451359a531c0ce378a1b2ec995f3ac9905aadddab34e59d6e4a3b60b13c,locked-dedup-cluster-6f9c6f1513cb52ec01c8e7a3
quantization_generated__quantization_trial__4937a2b0c05921b49db23fc0,detector_pair__dd4e8eb7f76ae2e0d0d8db4f,revision_v1_sha256_hex_042,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,professional_process_email,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4937a2b0c05921b49db23fc0,quantization_pair__a3563c96a7d97b0ffa402c01,36850b0f2a724f7f42809e0bf7c99733835b53924c919604b7f780214c6f9229,locked-dedup-cluster-4f00d14b32387145bb3f6085
quantization_generated__quantization_trial__4938d332ac7a0b811e2dc5a1,detector_pair__333de7633d9c718cc74f53f6,revision_v1_nonce_96_bit_hex_056,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,explain_weather_pattern,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4938d332ac7a0b811e2dc5a1,quantization_pair__5bda001807443e0400c3eab2,97c1ef8401640b655fd5cacb70558a837e461ceb6808ffc27332e5fb1dace5dd,locked-dedup-cluster-b74f1f8669498a5ca0d2de84
quantization_generated__quantization_trial__494914f3c1676a832010e748,detector_pair__d90f8dbc5ae0e3d673aacf87,revision_v1_uuid_v4_043,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,casual_weekend_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__494914f3c1676a832010e748,quantization_pair__7f7e8113b5208cb32a8df9fe,fd005b6523ac2357758c153f9be3126c015c578ace687e96d10a140b33d02f3f,locked-dedup-cluster-7eecb5c2a0c12ed30123e2b3
quantization_generated__quantization_trial__494aede23b7698c666aedffc,detector_pair__82bd7a06003e03a62b7bf524,revision_v1_nonce_96_bit_hex_004,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,professional_project_update,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__494aede23b7698c666aedffc,quantization_pair__fddcd1d2fba0ab3ffcd26faa,1a4601c7c2a2daf22be066ef9b9925e19c864cf6fa9e5d58584f6e78d5f4a880,locked-dedup-cluster-b84d789db2f53c6cca61a4a3
quantization_generated__quantization_trial__495923fc5114b0d8b74b16a2,detector_pair__46fc68ef02f1a8d0c298149c,revision_v1_ed25519_signature_base64_022,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__495923fc5114b0d8b74b16a2,quantization_pair__52dcbb8b1d00319a917626d9,52e1ba5e6b1a378a04e884e7f5960634cdd19e2daad58de18d430b7fab66b863,locked-dedup-cluster-2b83d1cb5d632d6722e2a911
quantization_generated__quantization_trial__495f948a15c1a698fb7706ca,detector_pair__435945ee3c30e2ad9d5ad3f0,revision_v1_aes256_gcm_base64_053,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,explain_biological_process,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__495f948a15c1a698fb7706ca,quantization_pair__4fbb347d8b2e64f61b85e650,2923fa5f3d681a08aab6c38aa1e1b8b11251105ba78842d51026c283f505f4b9,locked-dedup-cluster-d6ec75465813ed2c729c38e9
quantization_generated__quantization_trial__49632f8c628d6ba0258ef22f,detector_pair__5221d018d38515da70932092,revision_v1_chacha20_poly1305_base64_020,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,procedure_home_task,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__49632f8c628d6ba0258ef22f,quantization_pair__0595c88bc05efb3e932f3b26,edd35bee6f98147a93c428e2b59c8b809312f6f1ffddf889faaf1c32db9bac95,locked-dedup-cluster-1c5e48cb2077e92f40c9b731
quantization_generated__quantization_trial__498c8633c6c9ac5a070a9022,detector_pair__2c33558bacce102e4018567f,revision_v1_nonce_96_bit_hex_046,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,professional_schedule_note,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__498c8633c6c9ac5a070a9022,quantization_pair__ac08345ef2a4d5a4f3bfde0d,18bcef95c1c75ef6d8a498141eedae546c0f30a3900d0bbb95b468fe127dc706,locked-dedup-cluster-2232191bb0f9ade93aac1023
quantization_generated__quantization_trial__4992061891aca36f59548a2c,detector_pair__f5a41c9f6cdf3982925ffc65,revision_v1_token_128_bit_hex_057,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,professional_schedule_note,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4992061891aca36f59548a2c,quantization_pair__6cdf1b095c5bf66af45f80b1,1ff607a30f476bba316e2bdf1382bae1948f74541da6fe98fafc14165aab3f92,locked-dedup-cluster-e303bfe023e32c25389ebaf9
quantization_generated__quantization_trial__4998ee1cb692e02a7629342d,detector_pair__bed816390b441be323b23851,revision_v1_sha256_hex_014,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,procedure_simple_meal,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4998ee1cb692e02a7629342d,quantization_pair__0254e52ed7e1135d5f90fc94,9595d9eac595cb03e2777c00374992cc085b40911f0f86a702443ee9da87192d,locked-dedup-cluster-3835ae9c8d0c8b9133aa0f7c
quantization_generated__quantization_trial__49af80cf567ad2e543fce0d5,detector_pair__84051875b77457241f587a7f,revision_v1_sha256_hex_004,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,explain_everyday_system,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__49af80cf567ad2e543fce0d5,quantization_pair__66d4dc3f5168c1d321f95a1c,da62c2985abd306719aa144d4a6881656591741984c3a907d03d10d060f82da8,locked-dedup-cluster-ef931e596dcaa233eb812c24
quantization_generated__quantization_trial__49be04bf478b889f39954311,detector_pair__d11312f2203ba3f19890554d,revision_v1_uuid_v4_003,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,forum_learning_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__49be04bf478b889f39954311,quantization_pair__2300485f72a6f2b9e4554b63,4829896e10a7fa9ef4ac54c6e1d621e33585f15ea12bc7280766206a9b2425e7,locked-dedup-cluster-eea42d8167b3d750aa68744f
quantization_generated__quantization_trial__49c629f5217499e17b917bb7,detector_pair__e446c7eade6403ef27de6be8,revision_v1_chacha20_poly1305_base64_054,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,professional_schedule_note,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__49c629f5217499e17b917bb7,quantization_pair__2ac8b29423cc187f2f35c3df,52cddbb4e78bc46d4b066de92ecb318356a115fff1a40021b29c2c3b64cf65d9,locked-dedup-cluster-a48427d79245576d2f3745ad
quantization_generated__quantization_trial__49ca6295db75bd09a974bc6e,detector_pair__23446b8b0910c99bfcbec97c,revision_v1_aes256_gcm_base64_013,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,professional_process_email,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__49ca6295db75bd09a974bc6e,quantization_pair__dd62757b9a277299f93edb57,e143f31c73d77cd9065975e776dd9cf8868bed4ed5ff5a5893fd2a7465b7fa12,locked-dedup-cluster-ccfc9cb1c63b29bbf3d0d17b
quantization_generated__quantization_trial__49e10021dcff2314afb313ee,detector_pair__c60e56cd0da9be5b061b61df,revision_v1_nonce_96_bit_hex_049,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,narrative_learning_moment,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__49e10021dcff2314afb313ee,quantization_pair__8027c5eabe8e57cee4e46672,557d410bf7c521a0dace99b6daee05d4ae25aec1e6a90a2b9bc2e29df9bfc8b8,locked-dedup-cluster-a48caa544001e5d183a57eea
quantization_generated__quantization_trial__49fe804b331c1b1139fad947,detector_pair__bb733d7a2ca84a251f693362,revision_v1_aes256_gcm_base64_050,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,forum_learning_answer,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__49fe804b331c1b1139fad947,quantization_pair__a041c64476d7fbaa497d84a3,80dc84b0f39e12e52170a766ba4df129b5b7719262cc10e11517f5f9a5fcc9e7,locked-dedup-cluster-3f1509f18c269716bcce76a3
quantization_generated__quantization_trial__49ff74eed4160bbc1af3a1b0,detector_pair__5e60e523aefc861278920b91,revision_v1_ed25519_signature_base64_024,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,forum_practical_answer,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__49ff74eed4160bbc1af3a1b0,quantization_pair__439808c929b28c8ec4cff909,e588c8b001386e6c64670cb57ab8ca771b7a4e0b8af174a43a4c8a4ca190cf7b,locked-dedup-cluster-14c615419b059ddd7c4aa006
quantization_generated__quantization_trial__4a018f7a603e2217797a8811,detector_pair__51c87adbb40b0b284babea9d,revision_v1_chacha20_poly1305_base64_055,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,forum_purchase_advice,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a018f7a603e2217797a8811,quantization_pair__aa0181845e10ee10efa85b36,2c6790569be1db56bfaeb8185ccb56c31a0813bfc3c59d6b26bb9c3b3150285c,locked-dedup-cluster-921ce973e5ad81a19c867c59
quantization_generated__quantization_trial__4a0407a698f805a11d895bbb,detector_pair__8fc17e215306690a2bff1ee5,revision_v1_nonce_96_bit_hex_053,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,forum_learning_answer,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a0407a698f805a11d895bbb,quantization_pair__89a0209948ce477c20985443,292789aeb55e6aa12ddb40f2dfe91986b84e970add75bad1ff5ef4c7129f6f36,locked-dedup-cluster-8cd2e77d4fa5e7d635c78e1d
quantization_generated__quantization_trial__4a0ee411c68542d708f1f28d,detector_pair__fc322630bd1accecedd51980,revision_v1_nonce_96_bit_hex_047,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,forum_purchase_advice,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a0ee411c68542d708f1f28d,quantization_pair__729698ede589cc074c0d3311,70318269ec356dbc3cb0908e76c2178334a92b395794b5ed298c8984a045ae15,locked-dedup-cluster-17076ff9269019d74c924b01
quantization_generated__quantization_trial__4a15fabc6cbd8ef356b1baf9,detector_pair__772afd2f53a6fad7804d2320,revision_v1_nonce_96_bit_hex_036,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,procedure_simple_meal,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4a15fabc6cbd8ef356b1baf9,quantization_pair__119d86f15dd5f997435cb313,ecb9a9655a9487c0d64f9a81021ce9c10191752e600533deac40c7305afdc349,locked-dedup-cluster-058fda41f3207b53b75ba98b
quantization_generated__quantization_trial__4a228816ef8538382f9f94e1,detector_pair__3e727f204eba2f67df3b53b9,revision_v1_sha256_hex_027,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,narrative_learning_moment,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a228816ef8538382f9f94e1,quantization_pair__8839ef3074592a4656999c72,bc903515f033624b1766f450d44d9cfac3b4b2833868c598a22a27f5b856c83d,locked-dedup-cluster-f8befc62c1f1888d4803da4c
quantization_generated__quantization_trial__4a3a6d31cc5f5ef17dae59fc,detector_pair__46fc68ef02f1a8d0c298149c,revision_v1_ed25519_signature_base64_022,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4a3a6d31cc5f5ef17dae59fc,quantization_pair__1e3a91a95bcd25f452496974,2383df28ecdea2096b098294b7a2f9c26206003b4f8ee282ada3ea8bc671e6e2,locked-dedup-cluster-2b83d1cb5d632d6722e2a911
quantization_generated__quantization_trial__4a3e70a8cf03e35dc230cf16,detector_pair__fed3faef1b367b509a220480,revision_v1_aes256_gcm_base64_010,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,narrative_local_walk,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a3e70a8cf03e35dc230cf16,quantization_pair__cb90e5e0c2be99dcc4d6b64e,f551d10d3e452704cf8f43144eb24f34b09e90152397aa58ab7ca2b33e4786a2,locked-dedup-cluster-533495c4f60d6dccefa19155
quantization_generated__quantization_trial__4a5877dd62b106d19449ffc9,detector_pair__9312a84eeec19c56ad924ca4,revision_v1_token_128_bit_hex_028,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,forum_learning_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a5877dd62b106d19449ffc9,quantization_pair__dfb55bf51f941fc3869c2d2a,34f88fa75d42bbd2e850ff87086753c46a0665f7d6ed6c14fc9797985a13be97,locked-dedup-cluster-25ae348877bb99733ecb8289
quantization_generated__quantization_trial__4a68467ecc034912bfbf1529,detector_pair__c736c2794b04e846d497f04a,revision_v1_chacha20_poly1305_base64_004,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,explain_everyday_system,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a68467ecc034912bfbf1529,quantization_pair__cf5ea5effc39b406217e8d51,be450e0e5a8c0d32d99e93d6af6782b9be40329005868122f760e2d43cf7d47e,locked-dedup-cluster-26d0e390c431894214a50804
quantization_generated__quantization_trial__4a6b3dfe6bdc65ef08900591,detector_pair__6ea3635a97bf12d50f6fb438,revision_v1_uuid_v4_032,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,professional_schedule_note,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4a6b3dfe6bdc65ef08900591,quantization_pair__dc67374c3332d92b2919b5f1,c3d1f34c578c2c1851b89184644f093c4800d4f71ea965b66a9c73d7e5109ba6,locked-dedup-cluster-65c353c55a1ef0ebfabe11b3
quantization_generated__quantization_trial__4a9efc59ede5d080ca2f3e4e,detector_pair__a3a8ecf9401d82a53e48fbbb,revision_v1_ed25519_signature_base64_058,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,casual_neighborhood_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4a9efc59ede5d080ca2f3e4e,quantization_pair__3e847b69e3906d7b18364bec,2afdf4e6d4cce163259ee5868fe6fd5dcfdcc077c617837c0e4d5a0f4928c668,locked-dedup-cluster-b66a0cfe58608250ea3daeb9
quantization_generated__quantization_trial__4aa3e29ea168fcea45c1b3fc,detector_pair__b3f37bfa9182689c98d2f056,revision_v1_chacha20_poly1305_base64_041,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,casual_hobby_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4aa3e29ea168fcea45c1b3fc,quantization_pair__2a9e827f1582a7e2f535009d,c69a609d2f7309ef1fb9716d56beca4611e05a15b7b7960b46aa6ca459eadb75,locked-dedup-cluster-804389a06ddc24189a12fcd5
quantization_generated__quantization_trial__4aa58f56ec6e95a81f6a6691,detector_pair__373502c034e0270baf2a58df,revision_v1_aes256_gcm_base64_034,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,narrative_learning_moment,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4aa58f56ec6e95a81f6a6691,quantization_pair__399bf67c85897a15eab4a1aa,91099b183728bafcf3d6bd2edd6c5f4ca9882e5ac245a24d1b6f081751b6b540,locked-dedup-cluster-4a6717280abe6dffe389b392
quantization_generated__quantization_trial__4abc5c07b0220517acefc658,detector_pair__86325854c5fddaddedf49bed,revision_v1_uuid_v4_051,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,forum_purchase_advice,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4abc5c07b0220517acefc658,quantization_pair__58895ef7ffb45cf7767765ca,eb070192ae9caa1f66a95bb5c3b3313c7a7ba18d728543af76a6389b07e92ec7,locked-dedup-cluster-6136de4e90d44eb994005d2a
quantization_generated__quantization_trial__4abfdf2d66b9f69544a50ae0,detector_pair__08f441c4dfb05c004712e4de,revision_v1_ed25519_signature_base64_007,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,procedure_simple_meal,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4abfdf2d66b9f69544a50ae0,quantization_pair__c7b6c8ed9bbd9c6e931c7998,e1b284f7b4ede819a8975853a922838a397a11bd785c239638a48c85e323a4d4,locked-dedup-cluster-60d0df848b633a552e7a097a
quantization_generated__quantization_trial__4ac01d8bf75fb287026c3900,detector_pair__9ec7d09382c95120205c4832,revision_v1_token_128_bit_hex_030,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,narrative_small_discovery,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4ac01d8bf75fb287026c3900,quantization_pair__5844c361a310ecf9ac21fbdd,037dcfbfad89c4a19e9f78ea2fa46e86f39579becabf03604176b4047a8db4e3,locked-dedup-cluster-c3ff0bcf35a912c30c3c840a
quantization_generated__quantization_trial__4ad2163e6fe068af14d2dfec,detector_pair__7b73d5b3a482442d5b67755b,revision_v1_token_128_bit_hex_043,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,explain_biological_process,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4ad2163e6fe068af14d2dfec,quantization_pair__128f4ee0ecaa8e686ff0018d,7a5d7458e18c35932c34add437d279bf8a52dbccbce613add581bfdd6febb84e,locked-dedup-cluster-f6fc3479f88b17e2282c2e2e
quantization_generated__quantization_trial__4ad22887ecfb11422054f584,detector_pair__7e876eee4254641759ad4da4,revision_v1_token_128_bit_hex_020,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,casual_hobby_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__4ad22887ecfb11422054f584,quantization_pair__eb11bccd58c52dcce00927d0,22eb05a9cf4ffdf13d83a6b8f021b74ddf53269ea858af97372235ca83352cee,locked-dedup-cluster-87be1653d2065bc655a96c84
quantization_generated__quantization_trial__4aeaa00ef611fe1a2711c540,detector_pair__59b9b3c5c199d756337db2f6,revision_v1_sha256_hex_016,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,explain_weather_pattern,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__4aeaa00ef611fe1a2711c540,quantization_pair__a4342764bbfa8dd89f22dc08,c84cdad181e7e20e0e103bcf5608de99810f26cc5bd4c0d0e9a148566d424b85,locked-dedup-cluster-0a09c663faa5a6e644901d76
